18123:866,17,254,2139,358,500,698,2265,1200,302
18127:17,76,302,616,780,654,262,58,564,226
18133:17,654,58,245,616,285,518,15,302,29
18146:17,1471,302,76,654,616,58,8,84,736
18147:302,654,616,84,58,8,29,76,518,1102
18163:17,654,302,58,616,29,84,542,518,8
18165:17,616,302,654,58,564,736,76,542,138
18166:17,302,654,58,616,29,84,8,650,15
18182:302,654,84,58,616,8,29,76,1102,354
18186:302,654,58,8,76,29,518,650,1102,354
18187:17,8,354,1382,947,16978,4005,654,84,542
18195:
18200:81,226,780,986,140,5767,1749,731,3137,1884
18204:177,11497,22655,69494,103120,66537
18208:7622,311,2543,11855,17486,1011,8772,203,8867,8427
18209:62468,302,654,76,616,542,564,486,62,1874
18211:302,654,616,58,8,29,1102,518,76,650
18212:17,76,616,564,8,654,58,302,542,508
18261:5328,106016,71764
18272:
18273:17,780,226,5767,302,76,3423,986,731,616
18284:17,302,654,616,8,84,29,518,76,650
18306:17,302,616,58,29,84,8,650,76,542
18311:81,140,226,3423,986,1749,780,2967,1884,2379
18316:901,704,2064,1970,73150,94176,4708,3902,3348,3741
18322:4825,3704,3307,6713,3786,10138,4444,1709,7358,11973
18334:361,17,302,654,254,358,2139,500,238,1832
18337:17,302,654,616,29,650,8,564,84,542
18360:17,302,654,616,76,84,8,138,354,58
18365:542,378,873,402,2200,1109,22091,5567,2149,5189
18384:17,302,58,654,8,650,76,84,29,542
18392:17,58,302,654,8,861,76,650,84,542
18394:58929,19057,38682,1446,71859,4982,93380,56707,22156,18728
18404:17,302,654,58,616,29,8,650,84,542
18405:225,4292,18756,2983,13849,26641,18757,6559,669,79301
18411:1957,974,3661,7624,1131,106,3842,17,14152,370
18416:78947,77092,121850,30991,70240,9413,219,354,168,13384
18417:302,654,58,84,8,76,650,1102,518,354
18433:12968,2856,11577,5486,7940,16360,31356,24065,46572,30078
18491:17,84,518,302,616,654,58,1102,101,650
18496:168,719,463,984,8733,1013,1400,574,1230,5488
18505:17,616,58,76,654,302,101,15,542,8
18510:17,302,58,616,29,84,8,650,1102,542
18525:
18545:1410,17,616,8,2733,76,302,564,245,58
18561:654,17,302,616,15,542,518,58,8,29
18571:17,654,616,58,29,84,650,8,76,1102
18616:302,654,616,58,84,8,29,76,1102,354
18639:17,302,654,616,58,84,70,354,76,29
18648:17,202,698,245,76,8,518,2030,2139,262
18657:17,616,8,518,58,902,654,84,542,2302
18663:17,224,302,616,654,58,650,182,76,236
18666:17,302,654,616,58,564,650,8,866,29
18686:17,302,616,654,564,58,650,8,84,736
18690:5975,1397,2510,9054,4889,603,13341,14268,306,8772
18697:3372,13897,3672,17567,15499,85712,15156,46469,5590,5744
18698:17,1109,103,787,9069,55785,31488,46776,1132,58338
18707:19000,13926,52395,95432,12022,52989,94017,39911,11935,113529
18709:17,616,654,76,302,58,564,8,70,542
18711:6545,2312,6901,3148,14885,347,9043,14237,17427,45287
18712:2523,54579,8211,21620,4320,5103,41939,59616,33585,68735
18713:1730,5097,2139,866,698,500,361,4880,5670,262
18766:654,58,616,84,29,8,76,650,1102,354
18810:17,302,84,8,76,650,518,1102,101,564
18815:17,302,616,518,508,654,58,8,1382,76
18823:17,302,58,4032,616,654,84,8,301,542
18827:1787,2600,13060,3105,7146,5356,702,14237,41685,7011
18836:17,302,654,616,58,84,8,29,76,650
18845:17,302,616,654,58,8,542,15,518,84
18852:7021,3372,10492,9289,3672,19871,8321,1495,17646,26312
18885:1966,1007,4339,4372,2579,30422,117,14109,6471,774
18887:709,23490
18901:654,58,616,84,29,8,650,76,1102,518
18944:10118,98498,92508,120400,31659,17326,1709,431,302,654
18965:82547,101347,28209,117872,59514,5328,58680,50319,33912,109033
18999:17,1168,302,654,616,15,32,29,58,61
19001:302,654,84,58,616,8,29,1102,76,354
19006:17,616,302,58,654,650,76,285,224,564
19010:17,654,58,616,84,8,76,650,1102,354
19019:17,302,654,616,58,84,29,76,70,650
19022:780,226,5767,3137,986,140,731,1884,2967,1749
19025:17,302,654,616,564,58,650,8,84,736
19030:17,302,654,138,616,84,76,354,58,29
19032:17,302,654,616,58,564,650,84,8,736
19043:
19046:9383,53924,25787,74069,97380,110825
19048:17,654,616,302,76,650,58,138,84,1196
19049:970,245,17,947,899,4487,1023,353,496,518
19050:
19051:17,58,616,29,84,8,650,76,1102,542
19062:17,616,302,654,518,289,3017,58,8,542
19065:17,302,58,650,32,616,29,402,6,70
19069:74015,33346,24262,12092,5262,7556,6453,40184,40369,79736
19070:39616,29161,21204,11019,12962,56965,1501,2869,4394,48894
19094:3789,2068,1147,19106,2715,14754,1682,719,168,6411
19095:17,302,616,58,1023,15,650,6,654,84
19096:2139,813,698,361,999,1039,866,358,262,2008
19097:2265,1913,698,361,358,1149,866,238,5363,2139
19102:654,84,29,8,76,518,1102,354,542,138
19129:409,3501,122393,3977,16068,659,616,327,1196,4755
19130:17,302,654,616,58,84,564,76,8,518
19144:17,76,364,654,616,15,61,564,245,902
19148:8322,24933,9674,13077,16965,6856,30815,51232,36432,19528
19156:4292,55084,350,32514,87246,8,508,1023,245,94
19163:10041,1527,3172,2880,1712,6434,12990,8848,4568,7831
19165:17,947,84,302,8,654,518,1102,2950,542
19174:17,616,302,58,654,650,76,285,224,564
19176:1460,1205,2715,7188,2318,8676,7132,2337,481,719
19178:885,31315,1546,19829,19330,33572,62489,6545,32623,7056
19184:17,302,654,866,568,888,84834,749,104349,96
19185:1830,95749,38470,103708,117844,80258,8621,92719,57507,3361
19198:719,76,17,984,1326,5480,463,1460,1528,661
19199:17,8,508,84,10041,245,542,616,1527,302
19240:1119,17,58,2935,891,616,8,542,245,654
19241:302,654,84,58,616,8,29,1102,76,354
19243:17,302,654,616,58,76,70,542,650,508
19244:4697,4320,11188,398,16800,294,8178,5375,6131,2602
19246:302,654,616,58,84,8,29,76,354,650
19259:76009,44253,121206,81243,746,1765,100192,113052,45658,57646
19262:168,661,719,8860,984,11255,2103,1740,135,8733
19265:17,616,302,58,654,29,542,8,650,285
19276:17,302,654,58,616,29,76,650,84,15
19277:17,157,8069,3196,654,616,197,302,10541,542
19304:
19307:698,2139,17,76,564,238,500,361,866,262
19308:302,654,616,84,58,8,29,650,518,354
19309:17,302,84,654,8,354,616,70,245,76
19320:17,302,616,654,58,76,8,84,29,564
19328:8322,24933,9674,13077,16965,6856,30815,51232,36432,19528
19343:61118,93612
19354:10684,10595,116949,8783,25000,94077,50841,32126,4858,69058
19355:7011,702,42089,18287,60919,19452,24037,96830,22057,59166
19356:59903,111200,4731,63060,30606,377
19357:16387,2405,84430,12022,16424,63933,19000,12586,13926,641
19400:302,654,58,84,8,29,76,650,1102,518
19405:54903,6467,12009,39302,8681
19410:5145,13894,12582,48654,1526,51191,44680,10285,9497,79923
19422:17,302,654,616,564,58,650,8,84,736
19433:656,52732,68645,24380,535
19434:17,616,302,654,58,650,76,542,564,8
19443:
19444:2139,238,358,262,385,698,901,866,500,826
19446:17,616,8,302,58,654,76,564,518,650
19447:17,654,616,302,542,58,8,76,564,508
19448:8783,4146,10692,5357,4093,6117,16658,28389,2354,8129
19452:17,302,654,58,616,84,8,518,76,650
19462:17,302,616,245,654,8,84,58,518,2030
19463:9554,27339,117179,26823,73358,29012,19908,18716,6125,6186
19467:302,654,84,58,616,8,29,1102,354,76
19468:654,616,58,84,29,8,1102,518,354,564
19475:481,1326,1682,1147,3955,1400,1460,2715,1205,719
19476:5975,11538,59321,603,81306,65620,13443,181,61900,46181
19482:17,302,616,654,58,8,518,84,15,564
19498:12022,641,873,5742,931,1539,229,11670,7048,1276
19503:4146,6117,2857,6901,26915,44385,16658,14237,9043,28279
19517:302,654,58,616,84,8,29,76,1102,354
19528:81,780,226,731,5767,986,1884,140,9790,2967
19541:37269,533,866,361,2139,16504,13341,49359,4880,33927
19544:21366,1405,364,17,902,327,3474,1086,12495,3965
19549:17,302,58,616,654,542,76,554,8,15
19554:17,302,654,58,518,76,1102,650,29,542
19582:
19583:17510,168,121287,8836,416,16629,54488,13460,17810,21425
19626:302,654,58,84,616,8,29,76,650,1102
19646:616,65,902,970,92331,113242,1996,10046,21,2935
19680:238,262,20136,24588,42019,2342,46655,43907,6073,86678
19682:17,616,302,654,58,542,650,76,564,8
19692:17,302,654,8,84,518,616,58,508,76
19705:73512,17,650,8,224,101,93480,47258,5303,32433
19707:81,780,3137,226,3423,731,5767,140,1276,12471
19757:17,616,76,302,698,654,58,564,409,650
19759:17,616,302,654,542,58,15,8,518,76
19763:19065
19764:17,302,58,616,29,84,8,1102,289,518
19768:3526,103858
19774:17,616,58,70,76,564,138,226,1535,302
19781:17,302,654,84,58,616,29,301,8,138
19788:17,302,654,58,616,650,29,84,15,542
19814:302,654,17,58,616,29,518,84,15,138
19832:17,650,8,891,302,2149,654,616,289,542
19847:17,302,58,616,84,29,8,76,650,70
19852:81,226,780,2105,3230,3374,30033,12790,14174,16357
19881:101255,121706,57443,71495,76952,12098,108885,4107,92840,2140
19882:302,654,84,58,616,8,29,76,354,1102
19887:17,616,302,65,508,327,650,2200,542,8
19893:17,302,58,616,29,84,76,8,650,1102
19950:17,3039,8,84,101,787,3071,1077,3,31488
19965:17,616,302,65,508,327,650,2200,542,8
19983:26272,74885,28430,6846,32652,58432,54147,48601,18260,5452
19985:17,302,58,616,29,84,76,8,354,1102
19996:302,654,84,58,616,8,29,1102,354,76
20059:17,302,654,58,616,84,8,76,354,29
20067:23057,68854,92846,110585,14439,25486,352,14748,51565,76055
20073:17,2139,361,866,698,302,76,654,616,500
20074:4268,131,245,518,119,2302,1405,363,103,94
20075:70,2935,1152,654,138,17,736,1119,302,650
20094:931,1825,24835,873,1446,230,2021,2939,7910,1276
20095:17,84,518,302,616,654,58,1102,101,650
20115:8322,24933,9674,13077,16965,6856,30815,51232,36432,19528
20116:25620,27473,12373,19845,22155
20120:17,28915,23116,616,58,568,146,1874,525,28
20125:
20160:168,719,5738,297,2068,1326,1528,661,352,760
20161:17,302,654,616,58,564,650,8,84,29
20166:17,302,654,616,58,15,29,518,542,564
20183:1592,669,26722,2123,86115,7680,13107,17692,2547,99452
20206:168,719,2153,1326,984,1460,1528,8860,9417,5480
20208:8322,24933,9674,13077,16965,6856,30815,51232,36432,19528
20220:654,616,58,84,29,8,76,650,518,1102
20233:669,41662,116197,15531,91521,41580,91259,106204,59552,23105
20234:17,58,616,29,8,1102,76,650,518,70
20257:17,301,70,327,58,138,698,1535,7680,302
20268:361,17,302,654,254,358,2139,500,238,1832
20294:302,654,84,58,616,8,29,1102,354,76
20299:17,302,616,58,8,29,518,650,76,354
20304:2194,7858,3484,37269,361,500,2139,14852,113445,59038
20305:8322,24933,225,9674,16965,13077,6856,30815,2983,51232
20316:654,616,84,29,8,76,518,354,542,138
20319:1326,168,262,1682,11899,500,2513,3167,5403,2139
20322:2266,84,101,378,1023,5017,2108,17799,94885,1412
20327:25969,59670,80321
20333:17,654,616,518,302,58,61,542,15,245
20334:17,302,616,654,58,650,8,736,84,542
20360:17,58,616,29,84,76,8,650,1102,354
20378:302,654,84,616,58,8,29,76,518,354
20379:698,2139,238,96,901,361,500,262,6545,4481
20380:17,302,654,8,1102,616,518,58,354,29
20381:27027,669,78091,82537,924,36861,85206,52857,25329,80474
20394:41101,54099,110318,11241,28760,9915,88750,35916,94914,3022
20395:1684,10601,13988,4453,168,15790,13585,20154,2337,10127
20409:
20420:40490,32221,79612,6021,38311,2548,1402,2275,68413,118789
20438:32568,40800,76265,7212,30669,4943,39684,28323,8563,23213
20439:17,302,654,616,564,58,650,8,84,736
20440:4146,6901,2354,6117,8783,4093,12093,16658,27427,5357
20441:17,302,654,616,58,84,650,29,8,76
20443:17,616,302,654,58,542,8,15,650,518
20456:17,302,654,616,58,650,76,8,542,564
20463:8783,16372,24647,46024,73127,9557,55651,4146,48431,21500
20465:17,616,302,654,58,15,518,8,564,29
20466:9594,4671,7468,9435,37648,22052,16263,22004,23556,70818
20473:533,8772,5975,2543,4889,7926,10981,603,311,2510
20497:15802,11584,29263,825,95594,92269,111339,36020,84351,72496
20498:17,8,84,616,302,654,58,1102,101,542
20507:5975,1397,2510,9054,4889,603,13341,14268,8772,7926
20512:13817,16881,21406,7457,9134,91343,21344,30616,8299,44131
20520:22,3661,1957,815,23370,106,3842,311,533,7624
20544:18452,3360,2778,702,1787,23207,62402,87097,4,21442
20545:17,76,616,302,654,8,58,736,542,518
20546:17,302,84,29,650,518,542,1102,70,354
20547:12090,15207,36541,4292,1765,2983,87249,6559,49767,65648
20549:17,2139,238,999,698,901,500,3484,409,262
20550:17,11080,899,48660,302,76,654,616,58,84
20553:17,302,58,616,29,84,76,1102,354,650
20555:302,58,17,902,861,1403,268,3539,1804,1305
20556:8322,24933,9674,13077,30815,6856,51232,36432,11072,19528
20572:17,616,76,302,654,58,8,736,542,518
20582:17,302,616,654,58,8,650,76,224,32
20607:17,58,616,84,29,518,650,1102,76,542
20624:17,302,616,8,29,6,508,289,322,1023
20628:17,302,654,8,1102,616,58,518,29,354
20655:17,616,302,654,58,8,542,564,76,1410
20684:780,226,986,3423,5767,3137,731,140,2967,17
20685:616,17,654,58,542,302,518,15,564,1196
20697:719,984,1326,463,76,1400,5480,8860,5738,2318
20720:5099,49715,19633,32038,119338,119142,8733,26155,119581,116632
20721:302,654,84,58,616,8,29,1102,354,76
20735:1405,564,363,76,29,17,322,2101,3,6292
20736:245,17,1827,2403,2714,616,4268,353,302,8
20752:56113,17519,12115,2593,12791,76185,50480,22937,12699,4583
20756:7132,719,1501,168,6505,1528,574,27179,14754,3789
20761:176,1966,2579,50251,23773,3276,4292,10220,77330,350
20766:17,616,654,302,58,542,15,8,873,564
20790:8322,24933,9674,13077,16965,6856,30815,51232,36432,19528
20807:84057,94721,107182,66768,29542,27845,87666,71033,106872,117512
20809:885,16995,9043,31315,6545,19829,23970,8226,33572,11887
20810:327,3233,76,616,17,131,61,787,162,356
20812:1744,710,441,245,3506,3976,3618,17,4513,5122
20846:17,11310,70,301,327,58,138,698,1535,7680
20857:6960,29732,13700,62839,38537,30077,2846,37359,26575,7195
20858:533,4889,1397,2510,14268,4656,8640,4341,13594,7641
20872:2139,262,361,254,826,3288,500,1164,866,358
20892:17,302,654,616,58,84,8,76,564,70
20906:19871,26460,247,8321,4949,9289,3992,11717,46469,31214
20908:1913,361,866,2139,698,500,2848,6387,901,358
20911:17,518,8,542,654,616,245,1119,508,302
20912:10048,14890,349,12332,3105,22002,4,76,698,3054
20918:17,302,654,616,58,29,650,542,84,8
20926:17,616,302,654,58,84,48,8,29,542
20932:
20950:17,302,58,61,1578,3144,179,4414,1987,654
20954:654,84,508,289,736,285,354,15,103,32
20973:17,616,302,654,58,8,518,76,564,15
20985:17,302,616,654,58,542,76,8,361,154
20990:81,17,70,986,780,5767,1884,754,2967,3137
21028:302,654,84,616,58,8,29,76,1102,354
21029:54625,29064,101931,17976,13585,2153,10834,37836,36851,81469
21030:2139,17,238,262,358,500,76,361,866,901
21032:17,302,654,616,58,76,8,29,84,224
21033:302,654,84,58,616,8,29,354,76,1102
21037:17,76,564,302,616,654,58,8,508,650
21080:17,302,616,8,654,518,15,58,245,84
21082:8454,14508,866,500,21963,27291,361,262,1730,1187
21084:4274,6783,518,616,542,32,327,94,37348,17
21120:17,302,58,616,29,84,1102,354,8,76
21139:7926,20442,7622,8392,5975,8427,2543,10981,8772,8867
21140:302,654,58,616,84,8,29,76,1102,354
21148:8860,719,1528,32677,12870,5468,4103,81171,10902,7180
21149:616,17,302,58,654,542,6,861,8,29
21151:17,302,616,654,58,650,76,8,564,84
21160:17,302,226,654,76,616,138,84,58,354
21164:17,302,654,616,58,84,650,564,29,8
21196:94151,74448,17748,26573,24157,650,63718,117917,33038,43708
21207:17,616,302,654,8,58,76,542,518,84
21220:10041,2880,1352,1712,189,7831,8848,12990,5624,1206
21246:302,654,58,616,84,8,1102,76,650,354
21256:17,1410,358,14026,302,76,58,224,354,301
21259:17,302,654,616,58,564,650,8,29,84
21266:302,654,58,616,84,29,8,1102,76,650
21272:17,302,616,245,654,354,15,8,32,94
21288:17,224,302,654,58,616,650,1245,76,29
21317:7006,1589,11535,1991,3915,3864,7843,3107,6552,1542
21318:13341,11413,63473,51454,5975,20442,17319,16968,311,36086
21354:
21384:32,787,20762,4996,45848,2302,27031,1468,10084,74093
21401:168,1326,5480,8860,5738,719,1682,1528,14754,5488
21423:
21447:32654,12294,1748,89155,10981,54426,6977,71789,8041,45643
21448:302,654,58,616,84,8,29,76,650,1102
21469:17,616,302,8,654,58,542,518,84,564
21476:698,361,500,866,358,4880,1164,1730,901,262
21505:81,226,17,5767,731,217,3137,140,754,1749
21514:811,2291,20836,11887,14946,20455,22920,6690,59725,347
21518:302,654,58,616,84,29,8,76,1102,354
21531:8322,24933,9674,13077,16965,6856,30815,51232,36432,19528
21542:168,984,719,1400,5480,1326,5738,5557,1460,2318
21543:2548,840,10541,3196,157,197,5111,7160,5627,27070
21551:100977,71500,49056,48623,115290,13050,100084
21570:106386,68832,96537,123183,85581
21585:361,866,2139,2848,698,6387,500,358,5363,901
21599:17,302,654,616,76,58,542,508,70,650
21604:1913,361,866,2139,6387,698,2848,500,358,901
21608:17,302,654,58,616,84,8,76,650,354
21617:17,29,84,8,650,518,1102,564,542,354
21631:
21633:17,302,616,58,654,650,542,8,8359,62
21637:8733,719,13331,2888
21670:87904,84630,73675,118289
21689:45,1353,34531,67001,45659,787,104784,102650,18660,4187
21712:17,58,302,654,8,76,542,650,518,564
21713:302,654,84,58,616,8,29,1102,354,76
21714:873,931,2715,15333,3737,7048,51662,53372,58241,6589
21722:302,654,616,58,84,8,29,650,1102,354
21723:17,302,654,616,58,650,8,29,84,542
21732:88594,57550,96115,61920,8642,95482,18959,33919
21737:840,17,2548,787,157,119,8,84,10541,1119
21745:
21763:17,58,29,84,8,650,76,518,1102,542
21774:8,17,302,616,32,84,564,650,518,76
21787:17,302,616,654,58,8,542,518,84,29
21794:17,302,654,58,616,29,84,76,650,70
21796:39407,64132,80990,525,65849,1858,46257,17182,117689,114789
21834:17,8,84,518,616,1382,245,947,787,508
21838:17,302,616,168,76,654,58,719,564,5480
21853:17,616,302,58,654,518,8,84,564,542
21868:17,302,654,58,616,84,70,354,29,76
21869:3307,1678,14906,4444,1352,3704,6379,16726,1709,23102
21908:302,654,58,616,84,8,76,650,1102,354
21912:17,302,616,654,58,8,84,650,518,70
21931:302,17,654,58,616,84,650,354,1102,8
21932:
21933:2139,5097,361,698,500,866,2265,4880,238,262
21934:654,29,302,17,58,616,542,650,15,76
21941:2142,245,39395,17,2200,33882,353,616,8,656
21943:168,719,984,1326,5480,8860,1400,8733,801,5738
21944:15,101,17,616,654,2030,61,302,58,542
21945:60977,69230
21947:302,654,616,84,29,8,76,650,1102,518
21960:2121,10032,616,8,564,542,285,736,1196,1405
21967:931,1825,24835,873,1446,1131,230,2021,7910,2939
21968:17,654,302,58,616,84,76,8,354,70
21979:236,3448,564,238,10075,8,17,4203,76,616
21993:81,840,226,17,8069,10541,157,3196,197,5111
21996:
22003:17,48,302,84,654,354,70,29,616,1119
22012:5975,2510,1397,603,9054,7926,4889,10981,7622,2543
22016:302,654,84,58,616,8,29,1102,354,76
22017:1730,866,10039,361,698,11579,500,2139,45,15238
22029:17,780,76,616,302,654,58,262,226,564
22030:
22036:17,302,616,654,58,8,650,29,542,84
22037:66518,87432,29065,105216
22060:17,616,8,302,518,654,58,15,542,84
22080:2579,1326,297,7132,168,1460,117,14754,352,3789
22085:899,17,1187,1119,302,84,654,70,245,947
22102:81,986,3599,1884,226,780,2967,8511,5767,140
22109:302,654,58,84,8,29,76,650,518,1102
22111:17,302,654,616,58,650,76,182,8,84
22116:17,1276,302,873,931,2739,718,4697,4194,654
22124:81,226,17,302,76,70,654,616,780,2967
22128:719,168,1528,11255,7180,2833,9783,12254,15949,7235
22158:17,302,654,361,84,58,616,76,8,29
22164:17,302,654,616,58,76,84,8,29,650
22165:17,302,84,654,518,616,58,1102,76,650
22173:2318,168,252,34134,3177,1326,1124,662,760,4103
22176:1002,441,710,1744,4513,3506,13,3976,1875,5122
22184:17,654,58,29,616,84,8,650,1102,76
22198:17,616,302,654,58,542,8,650,76,564
22201:76,17,564,698,302,616,654,58,2139,8
22213:2121,807,1099,17,650,119,363,654,518,327
22222:17,302,654,8,84,616,518,245,76,899
22226:8321,3372,3672,17567,5522,7021,3471,247,10492,28426
22236:17,302,654,58,616,29,76,650,84,542
22245:23595,28632,6545,22059,24118,9656,16151,25466,27209,4158
22246:931,7910,5397,50480,3476,481,219,17519,1388,5287
22251:81,780,3137,5767,8511,731,16404,16286,2241,140
22262:1495,3372,4949,17567,19871,9289,28426,8321,33884,27241
22263:654,616,58,84,29,8,76,1102,518,354
22280:654,58,616,285,17,162,302,650,15,29
22286:17,654,616,1057,518,8,302,1119,86,58
22299:25237,7273,176,46005,70740,117,11101,60090,92028,92261
22304:441,1002,1744,1760,33615,16036,4513,10792,11928,27290
22324:119350,9429,81446,70,398,94145,755,3700,176,93166
22326:29819,23913,669,59127,21718,7680,36861,2547,39547,4277
22337:17,76,168,616,719,564,984,2139,238,1326
22346:302,654,84,58,616,8,29,1102,354,76
22354:103,45,61,62,409,1245,947,358,398,19655
22363:14470,63543,2354,16406,85046,5357,48431,8783,2857,8129
22366:361,17,302,654,254,358,2139,500,238,1832
22372:17,302,654,616,564,58,650,8,84,29
22373:866,17,254,358,2139,500,698,2265,1200,302
22382:1455,7006,11535,2368,6552,37558,378,35807,42682,3864
22388:2139,500,262,698,358,826,866,2008,361,238
22392:
22399:4755,500,2139,8454,262,866,238,1187,14508,6601
22400:81,5767,780,3137,731,140,3423,550,2241,8511
22401:91217,76760,52943,103156
22418:226,4131,39924,3407,986,66439,12471,18375,45231,49202
22426:33041,67529,114323,23320,101782,6411,108595,99683,43847
22427:302,654,84,616,58,8,29,76,354,1102
22430:17,302,654,616,29,76,8,84,542,518
22431:17,616,302,654,58,15,518,564,8,101
22436:17,58,302,654,8,76,650,542,861,84
22459:302,654,58,616,84,8,29,76,1102,354
22464:17,302,654,616,58,8,29,650,84,542
22465:17,226,302,616,58,5767,654,3137,76,3423
22469:168,719,984,2153,8860,1400,1528,7838,1326,463
22476:17,654,58,616,29,84,8,650,76,1102
22477:17,302,654,58,616,29,76,650,8,542
22479:17,302,654,58,616,29,76,650,84,542
22483:17,302,616,654,138,58,8,76,70,542
22492:650,17,302,654,616,58,76,29,564,8
22493:17,616,654,302,58,15,8,542,518,29
22497:38573,28893
22501:17,866,302,654,76,616,58,354,238,84
22515:101,564,289,518,931,1023,1382,32,327,67375
22521:12968,2856,11577,5486,7940,16360,31356,24065,46572,30078
22523:302,654,84,58,616,8,29,1102,354,76
22533:
22538:17,76,616,8,564,363,58,224,518,245
22546:17,84,518,302,616,654,58,1102,101,650
22568:17,58,302,654,8,861,84,76,650,518
22574:31746,99574,27958,40770,539,66150,82725,65797,47330,1375
22575:358,23323,33272,44,24477,90921,3438,58,650,564
22579:81,226,17,780,76,140,70,616,654,3423
22580:1360,70,1402,3323,2121,1099,2937,1412,56527,616
22581:17,302,654,58,616,84,8,76,564,354
22583:6901,3148,55058,9043,69475,49322,74581,7146,4995,47141
22586:17,302,616,654,58,76,8,518,29,542
22592:17,616,302,654,58,8,518,84,542,76
22603:17,302,891,899,84,8,654,245,616,518
22624:1002,1744,710,4513,3618,3506,6315,371,3976,5122
22639:17,654,29,84,8,650,76,518,542,1102
22675:2579,12190,79467,50788,36721,873,9462,10677,13971,6977
22681:20888,105897,32824,84943,30771,111262
22682:17,302,654,616,8,84,76,518,58,736
22685:17,302,654,616,58,8,84,29,76,542
22691:17,654,29,84,8,650,76,1102,518,542
22699:302,654,58,84,616,8,29,1102,76,354
22703:17,302,616,76,654,58,650,8,564,542
22706:17,440,654,84,1102,14726,7732,10369,118961,66207
22711:13366,9800,4103,13895,7180,25335,2337,47268,1460,2715
22741:17,70,81,986,616,76,302,780,654,5767
22748:17,654,58,29,84,8,650,76,542,1102
22755:17,873,245,302,508,1744,8,616,1382,70
22759:17,302,654,616,58,564,650,8,84,70
22794:17,16782,23763,736,6,1462,28025,67842,4601,2500
22799:302,654,616,58,84,8,29,76,1102,354
22800:17,302,654,616,564,58,650,8,84,736
22806:17,616,58,15,302,76,29,1023,654,301
22807:168,719,984,5480,801,1326,1400,8860,2318,760
22808:2068,696,168,481,1460,2337,20451,12301,1684,4103
22823:168,2888,574,1230,2318,3789,984,1400,72,661
22824:29,650,15,542,224,17,787,302,654,58
22825:44779,1405,239,1245,245,47128,26720,3741,19039,53772
22835:17,302,654,58,616,29,84,76,8,650
22844:17,302,616,29,84,76,8,650,518,542
22850:17,84,8,302,654,616,899,518,301,245
22851:866,17,254,2139,358,500,698,2265,1200,302
22862:24246,13926,84430,19000,16424,52989,113529,2556,52395,39911
22863:35168,6165,10236,24467,36159,12093,4734,10595,2600,15484
22867:17,302,8,616,654,58,518,84,542,76
22872:302,654,84,58,616,8,29,1102,354,76
22873:17,302,8,654,1102,616,58,101,29,354
22887:17,8,616,302,654,84,58,564,542,76
22888:17,616,58,29,84,8,650,76,1102,542
22893:31631,5217,2208,51644,6096,55098,361,17,866,254
22901:
22903:17,58,616,29,84,650,8,76,1102,354
22906:238,901,190,409,45,3534,866,358,999,35
22936:361,866,2139,698,358,500,2848,6387,901,5363
22949:35087,34034,3846,75493,76,30436,14670,5184,1460,52163
22979:2292,18239,500,11671,238,262,1187,866,13737,361
22983:17,654,58,616,29,84,8,650,70,564
22986:
23000:219,931,725,1446,5287,2739,3476,10175,230,1539
23040:10291,20288,30139,238,262,45,190,901,3085,13384
23044:12073,78761,109465
23055:168,1460,719,26847,2337,1326,5738,4103,16188,2715
23057:2047,5975,911,8772,7302,17908,61226,13971,6977,15773
23073:302,654,84,58,616,8,29,1102,354,76
23099:226,70,140,3137,4671,58205,20356,1888,5767,26340
23110:177,11497,22655,69494,103120,66537
23111:17,302,654,616,564,58,650,8,84,736
23112:780,226,5767,3137,3423,986,731,140,1884,2967
23113:17,84,1102,302,654,518,8,58,616,101
23114:81,226,2967,140,3423,780,1749,1884,5767,2379
23127:17,302,245,654,58,616,32,62,690,101
23133:409,1521,238,45,262,999,493,826,361,2139
23183:168,719,5480,1326,1400,984,5738,463,661,2153
23208:17,542,61,2200,32,245,1100,10054,302,58
23221:17,302,654,616,58,84,650,8,76,29
23229:885,16995,2312,7037,9043,1546,6901,19829,14885,702
23234:17,616,8,302,654,518,58,542,84,564
23244:17,302,654,616,58,76,650,29,8,84
23252:12968,2856,11577,7940,5486,16360,24065,46572,31241,30078
23254:17,2200,32,486,94,363,245,1561,3143,8034
23255:53290,7653,41300,4194,26712,33285
23277:14081,30646,94658,82895,11235,52653,114614,2534,43712,5583
23311:31468,8518,7401,30808,24439,72768
23323:27027,669,78091,82537,924,36861,85206,52857,25329,80474
23335:533,8772,5319,3034,13341,911,7622,17316,311,4040
23340:17,15,302,654,616,8,29,1102,285,564
23367:154,347,3112,32242,93316,3148,31813,9222,24059,35977
23382:302,654,84,58,616,8,29,354,1102,76
23399:120854,70480,38998,650,564,273,873,1344,364,168
23408:81,226,17,5767,731,217,3137,140,754,1749
23423:441,4513,1002,1744,710,1145,3506,3618,1340,4547
23433:654,616,58,8,29,76,1102,650,518,354
23448:31945,41492,4220,26194,7180,4462,61121,93629,5738,1147
23452:17,302,616,29,84,8,76,650,518,354
23458:901,238,2139,45,190,409,698,8011,358,3730
23464:
23465:
23498:518,1405,656,902,1535,47258,41764,11881,18455,3653
23508:44026,69203,1539,52865,245,76606,10057,2239,710,2715
23514:8322,24933,9674,13077,16965,6856,30815,51232,36432,19528
23542:26389,10590,33075,16486,102013,72709,34042,58399,20091,24432
